Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
doe,-0.00058822974,0.00037822392,0.0051148133,0.008967852,-0.009209191,-0.007461481,0.006693558,0.00933601,-0.0050232876,-0.0039284113,0.0074395607,-0.0017229796,-0.004494979,0.0066804434,-0.004742631,-0.001858978,0.0029721223,0.00088247255,-0.008482824,-0.009725748,0.00743597,0.0051926496,0.006813625,0.00069410214,0.006348018,-0.0034143787,-0.0009637192,0.005763079,-0.0076957108,-0.003919184,-0.0073468527,-0.0009293158,0.009638403,-0.007476207,-0.0025449672,-0.0016846206,0.008238051,-0.0060370746,-3.2315653e-05,-0.0049019065,-0.00963731,0.005032467,-0.008753674,-0.004519721,0.00014507194,-0.00031175348,-0.007702306,0.009535622,0.005026603,0.009308371,-0.0081815235,0.004312702,-0.004203611,0.0008059895,0.008517082,-0.0044094035,0.0046864697,-0.0066158944,-0.0036578216,0.009535419,-0.0014925684,0.00032016833,-0.0040449295,-0.0076767043,-0.0016314668,0.0026853364,-0.00079991255,0.005666348,-0.002904893,0.0024411404,0.0054455376,0.008388584,-0.0014227398,-0.009221362,0.0045054206,0.00048382077,0.007419868,-0.000819317,-0.0028524355,-0.008795492,-0.00091538066,0.0030242552,0.0052809347,0.007229981,-0.005852973,0.0019375504,0.006344542,-0.0046115196,-0.0030204216,0.006752663,0.001818706,0.0002230232,0.0034919046,0.00014808899,0.009900936,0.0050498284,-0.008794932,-0.0071882363,0.0008929312,0.006356248
john,-0.008625269,0.0038204123,0.005181363,0.0056811147,0.0076059555,-0.0064925933,0.0012887856,0.006375451,-0.0028165418,-0.0063499864,-0.00030724992,-0.008515859,-0.005524117,0.007189227,0.0035142142,0.0071567027,0.006949918,0.0074069635,-0.0039996305,-0.0007704195,0.002494362,-0.0044321218,0.008460658,-0.009930457,0.006708002,0.0029327495,-0.0049567833,0.004400429,-0.0018572396,0.0067036957,0.010085471,-0.0043698163,-0.00057845487,-0.0058542667,0.0036944023,0.003069472,0.0070535145,0.005992186,0.009432321,0.009171391,0.007890965,-0.006944388,-0.009108502,-0.00045060352,-0.0029038927,0.007885711,0.0059458846,-0.0016486554,0.0015571471,0.0018178958,0.007843428,-0.009675631,-0.00032075983,0.0033781615,-0.00097114523,0.008442187,0.009177744,0.0067115845,-0.0007903634,0.007733112,-0.008417005,0.0032261414,-0.0045151687,-0.0050803795,0.0035036583,0.0055861045,0.007846099,-0.0056113494,0.007251555,0.0067338324,-0.0037300244,-0.00873684,0.0054520536,0.006550348,-0.00067559833,-0.0067770486,-0.007163503,-0.0024260532,0.0049421773,-0.0036474597,-0.0094302995,0.0040316144,0.0047619436,-0.0062262416,0.0011064175,-0.0020094917,0.00028365903,-0.009650496,0.0027801767,-0.0048157433,0.0012132408,-0.0015452513,0.0022167673,-0.007946937,-0.002455385,0.0026305686,0.0054281456,-0.002503321,-0.0095329685,0.0044226046
used,9.277734e-05,0.0031407936,-0.0068184217,-0.0013981994,0.0077439602,0.007215919,-0.0035863472,0.0027861027,-0.008322569,0.00613808,-0.0045721084,-0.0032290288,0.009337183,0.0009048535,0.007545428,-0.006097891,0.00522616,0.009879409,-0.008560946,-0.0052338373,-0.0070074527,-0.004829164,-0.003735114,-0.008581816,0.007959122,-0.004841753,0.0084261475,0.005287559,-0.0066065313,0.0039507626,0.0055164006,-0.007424623,-0.0073940125,-0.0025564646,-0.008683358,-0.0014499429,-0.00034218887,0.0032421697,0.0013933307,-0.0009229784,-0.0055833166,0.0017442318,-0.00089184,0.00675026,0.0040650996,0.0045206062,0.001438568,-0.0027429734,-0.004338085,-0.0010162867,0.0014485393,-0.0027144428,-0.0071361754,-0.007830637,-0.009131367,-0.0059168153,-0.0017627276,-0.0042360304,-0.0064908317,-0.0037078527,0.0043378277,-0.003737895,0.008444541,0.0015312632,-0.0072877416,0.009526842,0.0076737553,0.0055572693,-0.0069378773,0.0058739083,0.0039902995,0.0051794914,0.0042415857,0.0019636939,-0.0031195942,0.008318522,0.009571302,0.0038220687,-0.0029280258,9.602095e-06,0.0011915498,-0.008364794,-0.008268164,-0.00013406706,0.001184481,-0.0057047587,-0.004617426,-0.007257343,0.008372347,0.00010021624,-0.004446965,0.0057139606,0.009201185,-0.0041237534,0.008083671,0.0053693797,0.005903148,0.00044768685,0.008200908,-0.0070505613
name,-0.008313162,0.009508559,-0.00021383139,-0.0019892594,0.0047428794,-0.004492284,0.0029692252,0.0073910207,0.0060733315,-0.0077416603,0.009511303,0.004540658,0.004020702,-0.006175145,0.008642884,-0.0022020799,0.009028435,-0.0054972083,-0.008449709,0.0065446044,0.001830501,-0.002099639,0.009628871,0.0094105825,-0.009847011,0.0025385274,0.0061184326,0.0038789248,0.0018689412,0.0004480538,0.0008341654,-0.0038644336,-0.0070602633,-0.0022967774,0.0037317465,0.009163279,0.009467495,-0.0061265123,-0.009554416,0.009618915,0.0033966594,0.0051920894,0.0063393754,-0.0029554914,0.007554801,0.002812337,0.0028533821,-0.0025053495,-0.003088748,-0.0022932247,0.0042884964,-0.00013370336,-0.009758305,-0.009763428,-0.0061640013,-8.260994e-05,0.0021981348,0.009609245,0.0054645133,-0.0042381287,0.0003946549,0.005002717,0.007841669,-0.0011497694,0.004225207,-0.005542153,-0.00070006703,0.008300091,-0.0026003746,-0.009567877,0.0057743494,-0.0039539686,-0.0012225144,0.010029166,-0.0021308982,-0.004895519,-0.0053862366,0.0070778253,-0.0059556314,0.0020670996,-0.005327805,0.006382141,0.004236541,0.002870798,-0.0016583668,-0.002679953,0.00933467,0.005475989,-0.0020978074,-0.009565388,-0.007320653,-0.0010360088,-0.0007630869,-0.002642621,0.010031178,-0.00050406705,0.005974149,-0.00765192,-0.0025384196,-0.005625879
unknown,-0.0071602445,0.001293242,-0.0071728267,-0.0022563143,0.0037578978,0.0057452996,0.0012788696,0.0022117514,-0.004114421,0.007172504,-0.006274741,0.0045918757,-0.00819788,0.0020547837,-0.004927793,-0.0042569935,-0.0030786286,0.0056228866,0.005740261,-0.00504307,0.00081723515,-0.008459828,0.007828507,0.009239494,-0.0027596527,0.00080990506,0.00076176546,0.005464155,-0.008651271,0.00057601277,0.006928681,0.002218596,0.0011365894,-0.009364479,0.00842926,-0.006167165,-0.0029376457,0.003479493,-0.0008049775,0.0013780504,0.0017807645,-0.0068187746,-0.009730785,0.009009215,0.0062566614,-0.006922669,0.003406596,0.00019497641,0.0047657234,-0.0071117915,0.0040384224,0.004303813,0.009924969,-0.004492567,-0.001406221,-0.007299876,-0.009654347,-0.009025025,-0.0010554575,-0.0064896704,0.004874462,-0.006150177,0.0025653455,0.0007369999,-0.0034293595,-0.0009139011,0.0100058,0.009204442,-0.0045222985,0.009132599,-0.005638199,0.0059541417,-0.0030822866,0.0034432786,0.0030600894,0.006884782,-0.0023871989,0.008788917,0.0075290315,-0.009551289,-0.008038211,-0.007584338,0.0028917366,-0.0027480905,-0.006962722,-0.008113687,0.008383245,0.0020541558,-0.009296729,-0.004807385,0.003174531,-0.0046971804,0.005300841,-0.004247586,0.0027237851,-0.008037452,0.0062582293,0.004778305,0.00080027035,0.0029916451
